Country,League,home_team,away_team,home_score,away_score,season_year,Date_day,Date_hour,first_half,second_half,home_team_goals_current_time,home_team_goals_current_score,home_team_goals,home_team_goals_assist,away_team_goals_current_time,away_team_goals_current_score,away_team_goals,away_team_goals_assist,home_team_yellow_card_current_time,home_team_yellow_card,home_team_yellow_card_why,away_team_yellow_card_current_time,away_team_yellow_card,away_team_yellow_card_why,home_team_red_card_current_time,home_team_red_card,home_team_red_card_why,away_team_red_card_current_time,away_team_red_card,away_team_red_card_why,home_team_substitutions_current_time,home_team_substitutions,home_team_substitutions_with,home_team_substitution_why,away_team_substitutions_current_time,away_team_substitutions,away_team_substitutions_with,away_team_substitution_why,expected_goals_xg_home,expected_goals_xg_host,Ball_Possession_Home,Ball_Possession_Host,Goal_Attempts_Home,Goal_Attempts_Host,Shots_on_Goal_Home,Shots_on_Goal_Host,Shots_off_Goal_Home,Shots_off_Goal_Host,Blocked_Shots_Home,Blocked_Shots_Host,Free_Kicks_Home,Free_Kicks_Host,Corner_Kicks_Home,Corner_Kicks_Host,Offsides_Home,Offsides_Host,Throw_ins_Home,Throw_ins_Host,Goalkeeper_Saves_Home,Goalkeeper_Saves_Host,Fouls_Home,Fouls_Host,Red_Cards_Home,Red_Cards_Host,Yellow_Cards_Home,Yellow_Cards_Host,Total_Passes_Home,Total_Passes_Host,Completed_Passes_Home,Completed_Passes_Host,Tackles_Home,Tackles_Host,Crosses_Completed_Home,Crosses_Completed_Host,Interceptions_Home,Interceptions_Host,Attacks_Home,Attacks_Host,Dangerous_Attacks_Home,Dangerous_Attacks_Host,Distance_Covered_(km)_Home,Distance_Covered_(km)_Host,Clearances_Completed_Home,Clearances_Completed_Host,Pass_Success_per_Home,Pass_Success_per_Host,referee,venue,capacity,attendance
Germany,Bundesliga,RB Leipzig,Bayern Munich,2,2,2023/2024,30.09,19:30,"""2 - 0""","""0 - 2""","[""20'"", ""26'""]","['1 - 0', '2 - 0']","['Openda L.', 'Lukeba C.']","['(Schlager X.)', '(Openda L.)']","[""57'"", ""70'""]","['2 - 1', '2 - 2']","['Kane H.', 'Sane L.']","['(Penalty)', '(Musiala J.)']","[""54'"", ""64'""]","['Simakan M.', 'Lukeba C.']","['(Tripping)', '(Delay of game)']","[""38'"", ""44'"", ""51'"", ""72'"", ""81'""]","['Kane H.', 'Ulreich S.', 'Upamecano D.', 'Musiala J.', 'Tel M.']","['(Foul)', '(Unsportsmanlike conduct)', '(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)']",,,,,,,"[""64'"", ""72'"", ""72'"", ""86'"", ""86'""]","['Seiwald N.', 'Sesko B.', 'Baumgartner C.', 'Carvalho F.', 'Klostermann L.']","['Kampl K.', 'Poulsen Y.', 'Forsberg E.', 'Openda L.', 'Henrichs B.']","['-', '-', '-', '-', '-']","[""46'"", ""46'"", ""87'""]","['Tel M.', 'Guerreiro R.', 'Choupo-Moting E. M.']","['Coman K.', 'Goretzka L.', 'Musiala J.']","['-', '-', '-']",0.94,1.85,37%,63%,7.0,11.0,2.0,5.0,5.0,6.0,,,13.0,7.0,5.0,1.0,1.0,1.0,18.0,22.0,3.0,0.0,10.0,11.0,,,2.0,5.0,345.0,685.0,276.0,603.0,,,,,,,90.0,151.0,26.0,64.0,,,,,,,Fritz M.  (Ger),Red Bull Arena  (Leipzig),47 069,47 069
Germany,Bundesliga,Bochum,B. Monchengladbach,1,3,2023/2024,30.09,16:30,"""0 - 3""","""1 - 0""","[""68'""]",['1 - 3'],['Losilla A.'],['(Daschner L.)'],"[""27'"", ""37'"", ""45+3'""]","['0 - 1', '0 - 2', '0 - 3']","['Neuhaus F.', 'Plea A.', 'Plea A.']","['(Plea A.)', '(Wober M.)', '(Siebatcheu J.)']","[""52'"", ""90+10'""]","['Bernardo', 'Gamboa C.']","['(Holding)', '(Unsportsmanlike conduct)']","[""45+1'"", ""81'"", ""90+10'""]","['Itakura K.', 'Kramer Ch.', 'Cvancara T.']","['(Tripping)', '(Tripping)', '(Unsportsmanlike conduct)']",,,,,,,"[""7'"", ""46'"", ""46'"", ""46'"", ""68'""]","['Antwi-Adjei C.', 'Gamboa C.', 'Forster P.', 'Daschner L.', 'Paciencia G.']","['Bero M.', 'Passlack F.', 'Wittek M.', 'Stoger K.', 'Asano T.']","['-', '-', '-', '-', '-']","[""64'"", ""64'"", ""72'"", ""72'"", ""89'""]","['Cvancara T.', 'Friedrich M.', 'Scally J.', 'Kramer Ch.', 'Jantschke T.']","['Siebatcheu J.', 'Elvedi N.', 'Plea A.', 'Neuhaus F.', 'Reitz R.']","['-', '-', '-', '-', '-']",1.95,2.62,57%,43%,23.0,25.0,5.0,9.0,18.0,16.0,,,14.0,14.0,5.0,10.0,2.0,3.0,22.0,15.0,6.0,4.0,12.0,12.0,,,2.0,3.0,415.0,286.0,303.0,189.0,,,,,,,142.0,78.0,74.0,44.0,,,,,,,Brych F.  (Ger),Vonovia Ruhrstadion  (Bochum),26 000,26 000
Germany,Bundesliga,FC Koln,Stuttgart,0,2,2023/2024,30.09,16:30,"""0 - 0""","""0 - 2""",,,,,"[""68'"", ""88'""]","['0 - 1', '0 - 2']","['Undav D.', 'Undav D.']","['(Fuhrich C.)', '-']","[""26'"", ""55'""]","['Ljubicic D.', 'Huseinbasic D.']","['(Holding)', '(Roughing)']","[""79'""]",['Millot E.'],['(Tripping)'],,,,,,,"[""60'"", ""60'"", ""76'"", ""86'""]","['Waldschmidt L.', 'Alidou F.', 'Downs D.', 'Finkgrafe M.']","['Kainz F.', 'Tigges S.', 'Huseinbasic D.', 'Maina L.']","['-', '-', '-', '-']","[""62'"", ""73'"", ""86'"", ""86'"", ""86'""]","['Undav D.', 'Silas', 'Mittelstadt M.', 'Zagadou D.', 'Egloff L.']","['Karazor A.', 'Leweling J.', 'Fuhrich C.', 'Stenzel P.', 'Millot E.']","['-', '-', '-', '-', '-']",1.38,2.61,40%,60%,14.0,18.0,5.0,4.0,9.0,14.0,,,8.0,16.0,8.0,4.0,2.0,1.0,23.0,23.0,2.0,5.0,16.0,8.0,,,2.0,1.0,365.0,583.0,296.0,513.0,,,,,,,89.0,121.0,57.0,50.0,,,,,,,Stieler T.  (Ger),RheinEnergieStadion  (Cologne),50 000,50 000
Germany,Bundesliga,Heidenheim,Union Berlin,1,0,2023/2024,30.09,16:30,"""0 - 0""","""1 - 0""","[""59'""]",['1 - 0'],['Beste J.'],['-'],,,,,"[""48'""]",['Pieringer M.'],['(Roughing)'],"[""40'"", ""77'""]","['Leite D.', 'Kral A.']","['(Foul)', '(Roughing)']",,,,,,,"[""81'"", ""90'"", ""90'"", ""90+1'""]","['Thomalla D.', 'Keller T.', 'Pick F.', 'Schimmer S.']","['Pieringer M.', 'Theuerkauf N.', 'Dinkci E.', 'Beste J.']","['-', '-', '-', '-']","[""61'"", ""74'"", ""74'"", ""74'"", ""78'""]","['Jaeckel P.', 'Kaufmann M.', 'Roussillon J.', 'Hollerbach B.', 'Laidouni A.']","['Leite D.', 'Bonucci L.', 'Gosens R.', 'Fofana D. D.', 'Tousart L.']","['-', '-', '-', '-', '-']",0.51,2.43,48%,52%,9.0,19.0,4.0,8.0,5.0,11.0,,,16.0,12.0,5.0,7.0,1.0,1.0,25.0,12.0,8.0,3.0,11.0,14.0,,,1.0,2.0,405.0,416.0,320.0,333.0,,,,,,,91.0,113.0,34.0,56.0,,,,,,,Stegemann S.  (Ger),Voith-Arena  (Heidenheim),15 000,15 000
Germany,Bundesliga,Mainz,Bayer Leverkusen,0,3,2023/2024,30.09,16:30,"""0 - 1""","""0 - 2""",,,,,"[""18'"", ""59'"", ""65'""]","['0 - 1', '0 - 2', '0 - 3']","['van den Berg S.', 'Grimaldo A.', 'Hofmann J.']","['(Own goal)', '-', '(Palacios E.)']","[""58'"", ""75'"", ""90+2'"", ""90+4'""]","['Fernandes E.', 'Gruda B.', 'Richter M.', 'Barreiro L.']","['(Tripping)', '(Tripping)', '(Roughing)', '(Roughing)']","[""4'""]",['Xhaka G.'],['(Tripping)'],,,,,,,"[""69'"", ""69'"", ""69'"", ""76'"", ""84'""]","['El Ghazi A.', 'Barkok A.', 'Krauss T.', 'Ajorque L.', 'Richter M.']","['da Costa D.', 'Lee Jae-Sung', 'Kohr D.', 'Gruda B.', 'Onisiwo K.']","['-', '-', '-', '-', '-']","[""63'"", ""79'"", ""79'"", ""86'"", ""86'""]","['Adli A.', 'Hlozek A.', 'Andrich R.', 'Amiri N.', 'Stanisic J.']","['Wirtz F.', 'Boniface V.', 'Xhaka G.', 'Hofmann J.', 'Frimpong J.']","['-', '-', '-', '-', '-']",0.69,0.88,44%,56%,10.0,6.0,3.0,3.0,7.0,3.0,,,12.0,14.0,3.0,1.0,3.0,1.0,22.0,15.0,1.0,3.0,13.0,11.0,,,4.0,1.0,478.0,605.0,397.0,526.0,,,,,,,112.0,132.0,66.0,25.0,,,,,,,Brand B.  (Ger),Mewa Arena  (Mainz),34 000,33 305
Germany,Bundesliga,Wolfsburg,Eintracht Frankfurt,2,0,2023/2024,30.09,16:30,"""1 - 0""","""1 - 0""","[""31'"", ""84'""]","['1 - 0', '2 - 0']","['Wind J.', 'Wind J.']","['-', '-']",,,,,"[""73'""]",['Zesiger C.'],['(Holding)'],"[""5'"", ""42'"", ""45+2'"", ""89'"", ""90+4'""]","['Pacho W.', 'Gotze M.', 'Buta', 'Knauff A.', 'Ngankam J.']","['(Tripping)', '(Unsportsmanlike conduct)', '(Foul)', '(Holding)', '(Foul)']",,,,"[""58'""]",['Gotze M.'],['(Foul)'],"[""79'"", ""79'"", ""87'"", ""90'"", ""90'""]","['Vranckx A.', 'Paredes K.', 'Kaminski J.', 'Wimmer P.', 'Cerny V.']","['Svanberg M.', 'Tomas T.', 'Gerhardt Y.', 'Majer L.', 'Wind J.']","['-', '-', '-', '-', '-']","[""60'"", ""68'"", ""82'"", ""82'"", ""82'""]","['Knauff A.', 'Nkounkou N.', 'Hauge J.', 'Aaronson P.', 'Ngankam J.']","['Buta', 'Chaibi F.', 'Dina Ebimbe J.', 'Tuta', 'Marmoush O.']","['-', '-', '-', '-', '-']",3.84,1.29,55%,45%,19.0,7.0,7.0,3.0,12.0,4.0,,,20.0,15.0,7.0,4.0,4.0,3.0,22.0,18.0,3.0,5.0,11.0,18.0,0.0,1.0,1.0,6.0,450.0,365.0,387.0,288.0,,,,,,,120.0,90.0,46.0,28.0,,,,,,,Willenborg F.  (Ger),Volkswagen Arena  (Wolfsburg),28 917,28 323
Germany,Bundesliga,Hoffenheim,Dortmund,1,3,2023/2024,29.09,21:30,"""1 - 2""","""0 - 1""","[""25'""]",['1 - 1'],['Kramaric A.'],['(Penalty)'],"[""18'"", ""45+3'"", ""90+5'""]","['0 - 1', '1 - 2', '1 - 3']","['Fullkrug N.', 'Reus M.', 'Ryerson J.']","['(Brandt J.)', '-', '-']","[""44'"", ""61'"", ""85'""]","['Brooks J. A.', 'Vogt K.', 'Kabak O.']","['(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)', '(Roughing)']","[""23'"", ""60'"", ""67'"", ""86'""]","['Hummels M.', 'Nmecha F.', 'Bensebaini R.', 'Reus M.']","['(Tripping)', '(Elbowing)', '(Tripping)', '(Not on pitch, Unsportsmanlike conduct)']",,,,"[""71'""]",['Bensebaini R.'],['(Unsportsmanlike conduct)'],"[""68'"", ""68'"", ""84'"", ""84'"", ""87'""]","['Berisha M.', 'Bulter M.', 'Bischof T.', 'Justvan J.', 'Becker F. O.']","['Promel G.', 'Skov R.', 'Brooks J. A.', 'Beier M.', 'Kramaric A.']","['-', '-', '-', '-', '-']","[""64'"", ""69'"", ""80'"", ""80'"", ""80'""]","['Adeyemi K.', 'Can E.', 'Haller S.', 'Wolf M.', 'Sule N.']","['Brandt J.', 'Nmecha F.', 'Fullkrug N.', 'Reus M.', 'Malen D.']","['-', '-', '-', '-', '-']",2.1,1.85,50%,50%,15.0,6.0,5.0,5.0,10.0,1.0,,,17.0,14.0,4.0,3.0,0.0,2.0,25.0,16.0,2.0,4.0,14.0,16.0,0.0,1.0,3.0,4.0,416.0,388.0,354.0,307.0,,,,,,,124.0,89.0,56.0,35.0,,,,,,,Badstubner F.  (Ger),PreZero Arena  (Sinsheim),30 150,30 150
Germany,Bundesliga,Eintracht Frankfurt,Freiburg,0,0,2023/2024,24.09,18:30,"""0 - 0""","""0 - 0""",,,,,,,,,"[""45+2'"", ""52'"", ""86'"", ""86'""]","['Dina Ebimbe J.', 'Pacho W.', 'Koch R.', 'Trapp K.']","['(Roughing)', '(Holding)', '(Unsportsmanlike conduct)', '(Unsportsmanlike conduct)']","[""33'"", ""86'""]","['Ginter M.', 'Eggestein M.']","['(Handling)', '(Unsportsmanlike conduct)']",,,,,,,"[""58'"", ""65'"", ""65'"", ""80'"", ""80'""]","['Gotze M.', 'Ngankam J.', 'Knauff A.', 'Max P.', 'Nacho']","['Dina Ebimbe J.', 'Marmoush O.', 'Buta', 'Nkounkou N.', 'Chaibi F.']","['-', '-', '-', '-', '-']","[""74'"", ""74'"", ""84'"", ""84'""]","['Weisshaupt N.', 'Philipp M.', 'Schmidt K.', 'Adamu J.']","['Grifo V.', 'Doan R.', 'Kubler L.', 'Holer L.']","['-', '-', '-', '-']",0.95,0.6,55%,45%,13.0,9.0,5.0,2.0,8.0,7.0,,,8.0,10.0,7.0,3.0,0.0,4.0,23.0,22.0,2.0,5.0,12.0,5.0,,,4.0,2.0,529.0,393.0,444.0,291.0,,,,,,,107.0,109.0,72.0,46.0,,,,,,,Zwayer F.  (Ger),Deutsche Bank Park  (Frankfurt),58 000,55 000
Germany,Bundesliga,Bayer Leverkusen,Heidenheim,4,1,2023/2024,24.09,16:30,"""1 - 0""","""3 - 1""","[""9'"", ""63'"", ""74'"", ""82'""]","['1 - 0', '2 - 1', '3 - 1', '4 - 1']","['Boniface V.', 'Hofmann J.', 'Boniface V.', 'Adli A.']","['(Palacios E.)', '(Palacios E.)', '(Penalty)', '(Grimaldo A.)']","[""58'""]",['1 - 1'],['Dinkci E.'],['(Beste J.)'],"[""31'""]",['Palacios E.'],['(Tripping)'],"[""37'""]",['Theuerkauf N.'],['(Roughing)'],,,,,,,"[""71'"", ""71'"", ""79'"", ""85'"", ""85'""]","['Adli A.', 'Andrich R.', 'Tella N.', 'Hlozek A.', 'Hincapie P.']","['Wirtz F.', 'Palacios E.', 'Frimpong J.', 'Boniface V.', 'Grimaldo A.']","['-', '-', '-', '-', '-']","[""63'"", ""70'"", ""82'"", ""82'"", ""82'""]","['Beck A.', 'Pick F.', 'Thomalla D.', 'Pieringer M.', 'Sessa K.']","['Dovedan N.', 'Theuerkauf N.', 'Beste J.', 'Kleindienst T.', 'Dinkci E.']","['-', '-', '-', '-', '-']",3.48,0.1,67%,33%,20.0,1.0,10.0,1.0,10.0,0.0,,,7.0,8.0,7.0,2.0,2.0,0.0,16.0,20.0,0.0,6.0,9.0,10.0,,,1.0,1.0,803.0,325.0,731.0,250.0,,,,,,,162.0,56.0,77.0,17.0,,,,,,,Dingert C.  (Ger),BayArena  (Leverkusen),30 210,29 557
Germany,Bundesliga,Werder Bremen,FC Koln,2,1,2023/2024,23.09,19:30,"""1 - 1""","""1 - 0""","[""38'"", ""67'""]","['1 - 1', '2 - 1']","['Borre R.', 'Njinmah J.']","['(Ducksch M.)', '(Lynen S.)']","[""31'""]",['0 - 1'],['Selke D.'],['-'],"[""79'"", ""88'""]","['Weiser M.', 'Veljkovic M.']","['(Roughing)', '(Holding)']","[""73'""]",['Alidou F.'],['(Foul)'],,,,,,,"[""66'"", ""80'"", ""80'"", ""80'"", ""90+2'""]","['Njinmah J.', 'Jung A.', 'Woltemade N.', 'Gross C.', 'Keita N.']","['Borre R.', 'Deman O.', 'Ducksch M.', 'Lynen S.', 'Schmid R.']","['-', '-', '-', '-', '-']","[""65'"", ""75'"", ""83'"", ""83'""]","['Alidou F.', 'Tigges S.', 'Downs D.', 'Adamyan S.']","['Waldschmidt L.', 'Huseinbasic D.', 'Maina L.', 'Ljubicic D.']","['-', '-', '-', '-']",1.87,1.62,46%,54%,17.0,13.0,6.0,5.0,11.0,8.0,,,16.0,17.0,9.0,8.0,0.0,2.0,19.0,24.0,4.0,4.0,18.0,16.0,,,2.0,1.0,403.0,435.0,314.0,339.0,,,,,,,116.0,117.0,34.0,48.0,,,,,,,Dankert B.  (Ger),Weserstadion  (Bremen),42 100,42 100
Germany,Bundesliga,Augsburg,Mainz,2,1,2023/2024,23.09,16:30,"""2 - 1""","""0 - 0""","[""15'"", ""45'""]","['1 - 1', '2 - 1']","['Demirovic E.', 'Demirovic E.']","['-', '(Pfeiffer P.)']","[""6'""]",['0 - 1'],['Ajorque L.'],['(da Costa D.)'],"[""90+1'"", ""90+5'""]","['Dorsch N.', 'Beljo D.']",['(Tripping)'],"[""74'"", ""77'""]","['Gruda B.', 'Zentner R.']","['(Tripping)', '(Unsportsmanlike conduct)']","[""62'""]",['Engels A.'],['(Tripping)'],,,,"[""65'"", ""65'"", ""72'"", ""89'"", ""89'""]","['Breithaupt T.', 'Michel S.', 'Bauer M.', 'Beljo D.', 'Dorsch N.']","['Tietz P.', 'Vargas R.', 'Pfeiffer P.', 'Demirovic E.', 'Rexhbecaj E.']","['-', '-', '-', '-', '-']","[""43'"", ""69'"", ""69'"", ""79'"", ""80'""]","['Barkok A.', 'van den Berg S.', 'Gruda B.', 'Richter M.', 'El Ghazi A.']","['da Costa D.', 'Bell S.', 'Krauss T.', 'Barreiro L.', 'Onisiwo K.']","['-', '-', '-', '-', '-']",1.19,0.72,45%,55%,6.0,13.0,3.0,3.0,3.0,10.0,,,18.0,18.0,3.0,4.0,1.0,2.0,13.0,24.0,2.0,1.0,16.0,14.0,1.0,0.0,2.0,3.0,330.0,461.0,251.0,387.0,,,,,,,108.0,121.0,36.0,51.0,,,,,,,Fritz M.  (Ger),WWK Arena  (Augsburg),30 660,27 310
Germany,Bundesliga,B. Monchengladbach,RB Leipzig,0,1,2023/2024,23.09,16:30,"""0 - 0""","""0 - 1""",,,,,"[""75'""]",['0 - 1'],['Werner T.'],['-'],"[""65'""]",['Scally J.'],['(Holding)'],"[""24'""]",['Raum D.'],['(Foul)'],,,,,,,"[""64'"", ""64'"", ""79'"", ""79'"", ""80'""]","['Plea A.', 'Ngoumou N.', 'Kramer Ch.', 'Hack R.', 'Neuhaus F.']","['Siebatcheu J.', 'Honorat F.', 'Reitz R.', 'Kone M.', 'Scally J.']","['-', '-', '-', '-', '-']","[""70'"", ""70'"", ""70'"", ""84'"", ""84'""]","['Baumgartner C.', 'Poulsen Y.', 'Werner T.', 'Seiwald N.', 'Klostermann L.']","['Carvalho F.', 'Openda L.', 'Sesko B.', 'Simons X.', 'Schlager X.']","['-', '-', '-', '-', '-']",0.83,0.92,47%,53%,13.0,8.0,1.0,4.0,12.0,4.0,,,9.0,16.0,11.0,6.0,2.0,2.0,18.0,18.0,3.0,1.0,14.0,7.0,,,1.0,1.0,420.0,541.0,344.0,454.0,,,,,,,101.0,120.0,40.0,35.0,,,,,,,Schroder R.  (Ger),Borussia-Park  (Mönchengladbach),54 042,50 122
Germany,Bundesliga,Bayern Munich,Bochum,7,0,2023/2024,23.09,16:30,"""4 - 0""","""3 - 0""","[""4'"", ""13'"", ""29'"", ""38'"", ""54'"", ""81'"", ""88'""]","['1 - 0', '2 - 0', '3 - 0', '4 - 0', '5 - 0', '6 - 0', '7 - 0']","['Choupo-Moting E. M.', 'Kane H.', 'de Ligt M.', 'Sane L.', 'Kane H.', 'Tel M.', 'Kane H.']","['(Coman K.)', '-', '(Kimmich J.)', '(Kane H.)', '(Penalty)', '(Kane H.)', '(Mazraoui N.)']",,,,,,,,"[""26'""]",['Losilla A.'],['(Tripping)'],,,,,,,"[""46'"", ""65'"", ""65'"", ""77'"", ""77'""]","['Upamecano D.', 'Tel M.', 'Kratzig F.', 'Goretzka L.', 'Muller T.']","['de Ligt M.', 'Choupo-Moting E. M.', 'Davies A.', 'Kimmich J.', 'Coman K.']","['-', '-', '-', '-', '-']","[""36'"", ""36'"", ""46'"", ""68'"", ""77'""]","['Loosli N.', 'Hofmann P.', 'Gamboa C.', 'Osterhage P.', 'Daschner L.']","['Passlack F.', 'Wittek M.', 'Losilla A.', 'Asano T.', 'Antwi-Adjei C.']","['-', '-', '-', '-', '-']",5.22,0.14,60%,40%,26.0,4.0,16.0,1.0,10.0,3.0,,,9.0,9.0,8.0,1.0,2.0,2.0,,,1.0,9.0,8.0,10.0,,,0.0,1.0,571.0,348.0,503.0,268.0,,,,,,,114.0,84.0,81.0,33.0,,,,,,,Hartmann R.  (Ger),Allianz Arena  (Munich),75 024,75 000
Germany,Bundesliga,Dortmund,Wolfsburg,1,0,2023/2024,23.09,16:30,"""0 - 0""","""1 - 0""","[""68'""]",['1 - 0'],['Reus M.'],['(Brandt J.)'],,,,,,,,"[""24'""]",['Cerny V.'],['(Roughing)'],,,,,,,"[""63'"", ""78'"", ""83'""]","['Malen D.', 'Haller S.', 'Can E.']","['Gittens J.', 'Fullkrug N.', 'Reus M.']","['-', '-', '-']","[""65'"", ""78'"", ""78'"", ""78'"", ""88'""]","['Kaminski J.', 'Baku R.', 'Vranckx A.', 'Sarr A.', 'Wimmer P.']","['Cerny V.', 'Tomas T.', 'Svanberg M.', 'Wind J.', 'Majer L.']","['-', '-', '-', '-', '-']",1.75,0.47,61%,39%,18.0,8.0,4.0,2.0,14.0,6.0,,,14.0,6.0,5.0,3.0,2.0,2.0,13.0,23.0,2.0,3.0,9.0,14.0,,,0.0,1.0,609.0,320.0,536.0,250.0,,,,,,,124.0,79.0,61.0,33.0,,,,,,,Jablonski S.  (Ger),Signal Iduna Park  (Dortmund),81 365,81 365
Germany,Bundesliga,Union Berlin,Hoffenheim,0,2,2023/2024,23.09,16:30,"""0 - 2""","""0 - 0""",,,,,"[""22'"", ""38'""]","['0 - 1', '0 - 2']","['Kramaric A.', 'Beier M.']","['(Penalty)', '(Promel G.)']","[""72'""]",['Tousart L.'],['(Tripping)'],"[""45+4'"", ""54'"", ""89'""]","['Kramaric A.', 'Stach A.', 'Becker F. O.']","['(Holding)', '(Tripping)', '(Holding)']",,,,,,,"[""46'"", ""69'"", ""76'"", ""80'"", ""80'""]","['Fofana D. D.', 'Hollerbach B.', 'Laidouni A.', 'Roussillon J.', 'Kaufmann M.']","['Aaronson B.', 'Becker S.', 'Tousart L.', 'Gosens R.', 'Bonucci L.']","['-', '-', '-', '-', '-']","[""55'"", ""55'"", ""74'"", ""74'"", ""90+2'""]","['Bebou I.', 'Berisha M.', 'Bulter M.', 'Becker F. O.', 'Akpoguma K.']","['Weghorst W.', 'Beier M.', 'Skov R.', 'Kramaric A.', 'Kaderabek P.']","['-', '-', '-', '-', '-']",1.89,2.19,55%,45%,22.0,11.0,6.0,4.0,16.0,7.0,,,15.0,11.0,11.0,6.0,0.0,1.0,36.0,18.0,2.0,6.0,11.0,13.0,,,1.0,3.0,460.0,355.0,368.0,277.0,,,,,,,123.0,87.0,66.0,34.0,,,,,,,Aytekin D.  (Ger),Stadion An der Alten Försterei  (Berlin),22 012,20 000
Germany,Bundesliga,Stuttgart,Darmstadt,3,1,2023/2024,22.09,21:30,"""2 - 1""","""1 - 0""","[""22'"", ""32'"", ""90+2'""]","['1 - 1', '2 - 1', '3 - 1']","['Millot E.', 'Guirassy S.', 'Guirassy S.']","['(Guirassy S.)', '(Fuhrich C.)', '(Stenzel P.)']","[""17'""]",['0 - 1'],['Zagadou D.'],['(Own goal)'],"[""89'""]",['Undav D.'],['(Foul)'],"[""8'"", ""45+1'"", ""62'"", ""71'"", ""77'"", ""86'""]","['Pfeiffer L.', 'Holland F.', 'Riedel C.', 'Skarke T.', 'Stojilkovic F.', 'Schnellhardt F.']","['(Roughing)', '(Tripping)', '(Holding)', '(Unsportsmanlike conduct)', '(Diving)', '(Handling)']",,,,,,,"[""68'"", ""78'"", ""78'"", ""90+4'"", ""90+4'""]","['Mittelstadt M.', 'Undav D.', 'Leweling J.', 'Rouault A.', 'Milosevic J.']","['Silas', 'Fuhrich C.', 'Millot E.', 'Stenzel P.', 'Guirassy S.']","['-', '-', '-', '-', '-']","[""46'"", ""78'"", ""78'"", ""78'"", ""87'""]","['Stojilkovic F.', 'Seydel A.', 'Schnellhardt F.', 'Kempe T.', 'Ronstadt F.']","['Pfeiffer L.', 'Honsak M.', 'Holland F.', 'Skarke T.', 'Bader M.']","['-', '-', '-', '-', '-']",2.54,0.15,54%,46%,18.0,3.0,11.0,0.0,7.0,3.0,,,12.0,8.0,5.0,4.0,1.0,2.0,18.0,10.0,0.0,8.0,7.0,12.0,,,1.0,6.0,643.0,467.0,566.0,378.0,,,,,,,149.0,89.0,41.0,32.0,,,,,,,Jollenbeck M.  (Ger),MHPArena  (Stuttgart),60 449,54 300
Germany,Bundesliga,Darmstadt,B. Monchengladbach,3,3,2023/2024,17.09,18:30,"""3 - 0""","""0 - 3""","[""8'"", ""10'"", ""33'""]","['1 - 0', '2 - 0', '3 - 0']","['Mehlem M.', 'Maglica M.', 'Skarke T.']","['(Holland F.)', '(Kempe T.)', '(Klarer C.)']","[""56'"", ""73'"", ""77'""]","['3 - 1', '3 - 2', '3 - 3']","['Siebatcheu J.', 'Neuhaus F.', 'Cvancara T.']","['(Reitz R.)', '(Cvancara T.)', '-']","[""64'""]",['Schuhen M.'],['(Delay of game)'],"[""3'""]",['Itakura K.'],['(Foul)'],"[""49'""]",['Maglica M.'],['(Handling)'],,,,"[""41'"", ""72'"", ""72'"", ""81'"", ""81'""]","['Nurnberger F.', 'Isherwood T.', 'Franjic B.', 'Riedel C.', 'Seydel A.']","['Bader M.', 'Kempe T.', 'Pfeiffer L.', 'Mehlem M.', 'Skarke T.']","['-', '-', '-', '-', '-']","[""46'"", ""46'"", ""46'"", ""46'"", ""62'""]","['Neuhaus F.', 'Elvedi N.', 'Netz L.', 'Cvancara T.', 'Hack R.']","['Plea A.', 'Friedrich M.', 'Ngoumou N.', 'Scally J.', 'Reitz R.']","['-', '-', '-', '-', '-']",1.35,3.69,41%,59%,15.0,21.0,8.0,10.0,7.0,11.0,,,9.0,15.0,6.0,6.0,4.0,1.0,15.0,18.0,7.0,5.0,12.0,8.0,1.0,0.0,1.0,1.0,314.0,545.0,239.0,485.0,,,,,,,75.0,115.0,33.0,52.0,,,,,,,Gerach T.  (Ger),Merck-Stadion am Bollenfalltor  (Darmstadt),17 810,17 810
